E,H,C,timestamp
139.5453465,460.1394263,4.272468704,12/05/2016 08:45:00
139.3671048,443.6752337,4.272755606,12/05/2016 09:00:00
139.2050669,437.2306812,4.273042508,12/05/2016 09:15:00
138.9944176,430.7861285,4.273329411,12/05/2016 09:30:00
139.7235883,424.341576,4.273616313,12/05/2016 09:45:00
140.271082,417.8970234,4.273903216,12/05/2016 10:00:00
139.4043735,416.1415286,4.274190118,12/05/2016 10:15:00
140.3421843,414.3860339,4.274477021,12/05/2016 10:30:00
147.1877396,412.6305391,4.274763923,12/05/2016 10:45:00
154.0332949,410.8750444,4.275050825,12/05/2016 11:00:00
160.8788503,408.31565,4.275337728,12/05/2016 11:15:00
170.0032056,405.7562555,4.27562463,12/05/2016 11:30:00
170.7479319,403.1968611,4.275911533,12/05/2016 11:45:00
171.8845956,400.6374667,4.276198435,12/05/2016 12:00:00
171.1344743,402.5877646,4.276485338,12/05/2016 12:15:00
170.384353,404.5380625,4.27677224,12/05/2016 12:30:00
169.6342316,406.4883604,4.277059142,12/05/2016 12:45:00
168.8841104,408.4386584,4.277346045,12/05/2016 13:00:00
168.133989,407.4975635,4.277632947,12/05/2016 13:15:00
171.997067,406.5564687,4.27791985,12/05/2016 13:30:00
175.8601449,405.6153739,4.278206752,12/05/2016 13:45:00
179.7232229,404.674279,4.278493655,12/05/2016 14:00:00
183.5863009,403.5913607,4.278780557,12/05/2016 14:15:00
187.4493788,402.5084423,4.279067459,12/05/2016 14:30:00
191.3124567,401.425524,4.279354362,12/05/2016 14:45:00
194.6634536,400.3426056,4.279641264,12/05/2016 15:00:00
192.229242,404.2470057,4.279928167,12/05/2016 15:15:00
189.7950303,408.1514058,4.280215069,12/05/2016 15:30:00
189.2499053,412.0558058,4.280501972,12/05/2016 15:45:00
185.0318167,415.9602059,4.280788874,12/05/2016 16:00:00
189.3296209,414.1600022,4.281075776,12/05/2016 16:15:00
190.7752861,412.3597985,4.281362679,12/05/2016 16:30:00
190.4280396,410.5595948,4.281649581,12/05/2016 16:45:00
193.4704575,408.7593911,4.281936484,12/05/2016 17:00:00
190.6127608,404.0582878,4.282223386,12/05/2016 17:15:00
187.8619202,399.3571845,4.282510289,12/05/2016 17:30:00
191.5986947,394.6560812,4.282797191,12/05/2016 17:45:00
189.5227378,389.9549778,4.283084093,12/05/2016 18:00:00
190.3299682,391.971206,4.283370996,12/05/2016 18:15:00
184.8382798,393.9874341,4.283657898,12/05/2016 18:30:00
190.8135389,396.0036622,4.283944801,12/05/2016 18:45:00
196.4434546,398.0198903,4.284231703,12/05/2016 19:00:00
197.2713811,398.8325537,4.284518606,12/05/2016 19:15:00
190.9461923,399.6452171,4.284805508,12/05/2016 19:30:00
194.4858783,400.4578805,4.28509241,12/05/2016 19:45:00
201.8565965,401.2705438,4.285379313,12/05/2016 20:00:00
203.0348452,396.4151373,4.285666215,12/05/2016 20:15:00
206.635662,391.5597309,4.285953118,12/05/2016 20:30:00
208.8236195,386.7043243,4.28624002,12/05/2016 20:45:00
206.6199038,381.8489178,4.286526923,12/05/2016 21:00:00
205.2374165,373.366077,4.286813825,12/05/2016 21:15:00
206.300284,364.8832361,4.287100727,12/05/2016 21:30:00
206.7739311,356.4003953,4.28738763,12/05/2016 21:45:00
214.0129428,347.9175545,4.287674532,12/05/2016 22:00:00
213.6425343,346.1154818,4.287961435,12/05/2016 22:15:00
216.9621093,344.3134092,4.288248337,12/05/2016 22:30:00
219.8372092,342.5113365,4.28853524,12/05/2016 22:45:00
219.9844661,340.7092638,4.288822142,12/05/2016 23:00:00
213.3187116,341.1548151,4.289109044,12/05/2016 23:15:00
212.8650054,341.6003664,4.289395947,12/05/2016 23:30:00
211.9900007,342.0459178,4.289682849,12/05/2016 23:45:00
212.589541,342.4914691,4.289969752,12/06/2016 00:00:00
212.7677827,346.2854581,4.290256654,12/06/2016 00:15:00
213.367323,350.0794472,4.290543557,12/06/2016 00:30:00
212.897413,353.8734362,4.290830459,12/06/2016 00:45:00
213.448342,357.6674253,4.291117361,12/06/2016 01:00:00
212.9622282,358.6310806,4.291404264,12/06/2016 01:15:00
213.1242661,359.5947359,4.291691166,12/06/2016 01:30:00
213.0756547,360.5583912,4.291978069,12/06/2016 01:45:00
212.1034272,361.5220466,4.292264971,12/06/2016 02:00:00
212.4599106,364.7829869,4.292551874,12/06/2016 02:15:00
213.1404699,368.0439273,4.292838776,12/06/2016 02:30:00
205.9227957,371.3048677,4.293125678,12/06/2016 02:45:00
198.7051214,374.5658081,4.293412581,12/06/2016 03:00:00
191.4874472,378.1323747,4.293699483,12/06/2016 03:15:00
184.269773,381.6989414,4.293986386,12/06/2016 03:30:00
183.329953,385.265508,4.294273288,12/06/2016 03:45:00
